Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,86,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.Add(""@title"", SqlDbType.VarChar).Value = evt.Title;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,86,16,"M:System.Data.SqlClient.SqlParameterCollection.Add(System.String,System.Data.SqlDbType)",,,,,"cmd.Parameters.Add(""@title"", SqlDbType.VarChar).Value = evt.Title;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,86,16,P:System.Data.SqlClient.SqlParameter.Value,,,,,"cmd.Parameters.Add(""@title"", SqlDbType.VarChar).Value = evt.Title;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,85,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.Add(""@eventId"", SqlDbType.Int).Value = evt.EventId;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,85,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.Add(""@eventId"", SqlDbType.Int).Value = evt.EventId;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,85,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.Add(""@eventId"", SqlDbType.Int).Value = evt.EventId;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,85,16,"M:System.Data.SqlClient.SqlParameterCollection.Add(System.String,System.Data.SqlDbType)",,,,,"cmd.Parameters.Add(""@eventId"", SqlDbType.Int).Value = evt.EventId;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,85,16,P:System.Data.SqlClient.SqlParameter.Value,,,,,"cmd.Parameters.Add(""@eventId"", SqlDbType.Int).Value = evt.EventId;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,73,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,"SqlCommand cmd = new SqlCommand(@""update  	                                                [Events]                                                  set  	                                                [description]=@description                                                      ,title=@title  	                                                ,event_start=@start  	                                                ,event_end=@end   	                                                ,all_day=@allDay                                                  where  	                                                event_id=@eventId"", conn, trans) {                      CommandType = CommandType.Text                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,73,16,T:System.Data.SqlClient.SqlCommand,,,,,"SqlCommand cmd = new SqlCommand(@""update  	                                                [Events]                                                  set  	                                                [description]=@description                                                      ,title=@title  	                                                ,event_start=@start  	                                                ,event_end=@end   	                                                ,all_day=@allDay                                                  where  	                                                event_id=@eventId"", conn, trans) {                      CommandType = CommandType.Text                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,73,16,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection,System.Data.SqlClient.SqlTransaction)",,,,,"SqlCommand cmd = new SqlCommand(@""update  	                                                [Events]                                                  set  	                                                [description]=@description                                                      ,title=@title  	                                                ,event_start=@start  	                                                ,event_end=@end   	                                                ,all_day=@allDay                                                  where  	                                                event_id=@eventId"", conn, trans) {                      CommandType = CommandType.Text                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,70,12,T:System.Data.SqlClient.SqlTransaction,,,,,SqlTransaction trans = conn.BeginTransaction();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,70,12,M:System.Data.SqlClient.SqlConnection.BeginTransaction,,,,,SqlTransaction trans = conn.BeginTransaction();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,69,12,T:System.Data.SqlClient.SqlConnection,,,,,SqlConnection conn = GetConnection();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,51,28,P:System.Data.SqlClient.SqlDataReader.Item(System.String),,,,,"events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,51,28,P:System.Data.SqlClient.SqlDataReader.Item(System.String),,,,,"events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,51,28,P:System.Data.SqlClient.SqlDataReader.Item(System.String),,,,,"events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,51,28,P:System.Data.SqlClient.SqlDataReader.Item(System.String),,,,,"events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,51,28,P:System.Data.SqlClient.SqlDataReader.Item(System.String),,,,,"events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,51,28,P:System.Data.SqlClient.SqlDataReader.Item(System.String),,,,,"events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,50,24,M:System.Data.SqlClient.SqlDataReader.Read,,,,,"while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,49,20,T:System.Data.SqlClient.SqlDataReader,,,,,"using (SqlDataReader dr = cmd.ExecuteReader()) {                          while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,49,20,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,"using (SqlDataReader dr = cmd.ExecuteReader()) {                          while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,47,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,47,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,47,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,47,20,"M:System.Data.SqlClient.SqlParameterCollection.Add(System.String,System.Data.SqlDbType)",,,,,"cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,47,20,P:System.Data.SqlClient.SqlParameter.Value,,,,,"cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,46,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,46,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,46,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,46,20,"M:System.Data.SqlClient.SqlParameterCollection.Add(System.String,System.Data.SqlDbType)",,,,,"cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,46,20,P:System.Data.SqlClient.SqlParameter.Value,,,,,"cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,33,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,"using (SqlCommand cmd = new SqlCommand(@""select                                                              event_id                                                              ,title                                                              ,[description]                                                              ,event_start                                                              ,event_end                                                              ,all_day                                                          from                                                              [Events]                                                          where                                                              event_start between @start and @end"", conn) {                      CommandType = CommandType.Text                  }) {                      cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;                      cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;                        using (SqlDataReader dr = cmd.ExecuteReader()) {                          while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,33,16,T:System.Data.SqlClient.SqlCommand,,,,,"using (SqlCommand cmd = new SqlCommand(@""select                                                              event_id                                                              ,title                                                              ,[description]                                                              ,event_start                                                              ,event_end                                                              ,all_day                                                          from                                                              [Events]                                                          where                                                              event_start between @start and @end"", conn) {                      CommandType = CommandType.Text                  }) {                      cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;                      cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;                        using (SqlDataReader dr = cmd.ExecuteReader()) {                          while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,33,16,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (SqlCommand cmd = new SqlCommand(@""select                                                              event_id                                                              ,title                                                              ,[description]                                                              ,event_start                                                              ,event_end                                                              ,all_day                                                          from                                                              [Events]                                                          where                                                              event_start between @start and @end"", conn) {                      CommandType = CommandType.Text                  }) {                      cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;                      cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;                        using (SqlDataReader dr = cmd.ExecuteReader()) {                          while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,32,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (SqlConnection conn = GetConnection()) {                  using (SqlCommand cmd = new SqlCommand(@""select                                                              event_id                                                              ,title                                                              ,[description]                                                              ,event_start                                                              ,event_end                                                              ,all_day                                                          from                                                              [Events]                                                          where                                                              event_start between @start and @end"", conn) {                      CommandType = CommandType.Text                  }) {                      cmd.Parameters.Add(""@start"", SqlDbType.VarChar).Value = start;                      cmd.Parameters.Add(""@end"", SqlDbType.VarChar).Value = end;                        using (SqlDataReader dr = cmd.ExecuteReader()) {                          while (dr.Read()) {                              events.Add(new Event() {                                  EventId = Convert.ToInt32(dr[""event_id""]),                                  Title = Convert.ToString(dr[""title""]),                                  Description = Convert.ToString(dr[""description""]),                                  Start = Convert.ToString(dr[""event_start""]),                                  End = Convert.ToString(dr[""event_end""]),                                  AllDay = Convert.ToBoolean(dr[""all_day""])                              });                          }                      }                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,25,8,T:System.Data.SqlClient.SqlConnection,,,,,private void CloseConnection(SqlConnection conn)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,26,12,M:System.Data.SqlClient.SqlConnection.Close,,,,,conn.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,18,8,T:System.Data.SqlClient.SqlConnection,,,,,private SqlConnection GetConnection()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,20,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,19,12,T:System.Data.SqlClient.SqlConnection,,,,,SqlConnection conn = new SqlConnection(_ConnectionStrVC);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\DataAccessLayer\DA.cs,19,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,SqlConnection conn = new SqlConnection(_ConnectionStrVC);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Program.cs,19,12,T:Microsoft.AspNetCore.WebHost,,,,,WebHost.CreateDefaultBuilder(args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Program.cs,15,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,CreateWebHostBuilder(args).Build().Run();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,36,8,T:Microsoft.AspNetCore.Hosting.IHostingEnvironment,,,,,"public void Configure(IApplicationBuilder app, IHostingEnvironment env)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,40,16,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,32,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<AppSettings>(Configuration.GetSection(""AppSettings""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,30,12,T:Microsoft.AspNetCore.Mvc.CompatibilityVersion,,,,,services.AddMvc().SetCompatibilityVersion(CompatibilityVersion.Version_2_1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,30,12,T:Microsoft.AspNetCore.Mvc.CompatibilityVersion,,,,,services.AddMvc().SetCompatibilityVersion(CompatibilityVersion.Version_2_1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,30,12,F:Microsoft.AspNetCore.Mvc.CompatibilityVersion.Version_2_1,,,,,services.AddMvc().SetCompatibilityVersion(CompatibilityVersion.Version_2_1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,fullcalendar-core\fullcalendar-core.csproj,File,fullcalendar-core\Startup.cs,30,12,"M:Microsoft.Extensions.DependencyInjection.MvcCoreMvcBuilderExtensions.SetCompatibilityVersion(Microsoft.Extensions.DependencyInjection.IMvcBuilder,Microsoft.AspNetCore.Mvc.CompatibilityVersion)",,,,,services.AddMvc().SetCompatibilityVersion(CompatibilityVersion.Version_2_1);
